Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
68,21165876.8183909,20452077.0040796,65203886.7828815,70989793.8687179,11831632.311453,461356.368188035,178288.860070943,105935.122931867
69,17040772.3359862,16305680.4061658,48712727.7645486,71172690.3711521,0,479523.402696786,180634.860302244,107048.095459142
70,20165224.4529888,19414088.8012269,58588967.2673623,71896782.2599393,11982797.0433232,491823.009618735,183180.857121309,108759.692888265
71,17313071.456609,16553151.3313965,49476174.7987459,72244342.8308319,0,497327.244468439,185885.346606584,109582.191624933
72,20515464.1911088,19724142.2316396,59505870.2658672,73029686.8347927,12171614.4724655,531069.983172097,184166.192599712,108693.976710579
73,16386798.4544098,15626496.4494397,43602981.9903817,72997760.3976189,0,493061.082532214,189018.526923002,111746.279307026
74,19360183.7818241,18619932.3903866,52896415.2622871,73291107.3473674,12215184.5578946,466354.840415304,193040.351417467,115508.856578191
75,16687515.1342624,15939514.5509602,44540846.3915474,74363728.7042884,0,472700.413180613,193310.847023451,117127.60442592
76,19766079.9793698,18942186.186046,53827213.0573734,74513460.211522,12418910.0352537,549952.648923754,192686.460411271,116078.119983896
77,15951851.4019743,15152554.1788434,39604629.1323901,74953152.1997379,0,518989.480699908,197401.546269327,118437.423088065
78,19035429.6434691,18235707.4972804,48538439.5067294,76123081.2275851,12687180.2045975,521804.601605417,196188.552540951,116755.702917616
79,16339415.4699016,15526406.5941294,40630053.4824926,76709596.3354564,0,523234.891310075,204511.843508847,121803.058504706
80,19319560.7535703,18537237.940127,49470008.1507472,77188315.0892783,12864719.1815464,505513.676619798,195257.699542534,116502.053258414
81,16498125.9449255,15685636.8598501,41060042.2478672,77482320.1796908,0,540483.249130851,192118.389405225,114124.923627604
82,19571663.240199,18761218.7659288,50082694.6992139,78109209.4209859,13018201.5701643,531510.372710233,196622.963770008,117587.339699958
83,16687474.6396944,15883626.3117887,41607240.0843173,78410447.0401532,0,523554.696229691,197977.293183684,117594.769274711
84,19937034.7164722,19129143.2734035,51117034.2747993,79590559.9222157,13265093.3203693,523112.745341833,201427.732706648,119072.807171667
85,17106907.9373125,16291225.1165704,42700833.3109553,80425488.733909,0,522209.358841841,206844.41267958,123755.784600918
86,20349627.4038263,19532966.555381,52234167.1155719,81217285.4064512,13536214.2344085,530825.510928642,201153.193677755,120974.491198366
87,17319947.9242482,16504154.0089538,43241067.2710302,81477810.723885,0,526289.015557687,203770.376664765,122477.890102748
88,20584948.9603157,19737561.9966071,52804211.3807373,82052685.5110106,13675447.5851684,557524.363836692,203720.830150157,123059.671031054
89,17617680.5496214,16781796.3425561,44001718.752261,82825600.5898814,0,545681.020119433,202967.53599217,124622.358505248
90,20964601.3813653,20077317.1075349,53846373.8359536,83269767.2632795,13878294.5438799,596122.133251096,204139.472950433,124318.096612775
91,18015983.4300301,17149143.902561,45037896.4499145,84454627.3795978,0,572967.856598463,204622.502650956,127498.81174232
92,21590584.6912237,20706403.3522849,55665097.9786051,85663714.9631857,14277285.8271976,592014.888764023,203444.019318958,126746.329794053
93,18473082.6202433,17625487.6876367,46404714.8707175,86630081.7394222,0,556405.976558972,204704.810761274,123548.778980374
94,21918707.2446885,21065206.8890572,56685932.637585,87049514.2513598,14508252.3752266,559251.599110463,206072.06061969,125966.708430333
95,18739679.1665036,17890991.9994669,47035794.4383349,87986302.1921195,0,555151.929928121,205590.248283366,125635.698321744
96,22283529.4083318,21459861.1453559,57862829.2239523,88502585.875159,14750430.9791932,522381.446639974,211021.509273081,128950.43866121
97,18963597.6652707,18134652.1799456,47796240.1159575,89010356.4275381,0,535276.133148661,205219.785183847,126356.524275106
98,22629956.6619673,21761455.8953234,58774695.2650543,89587718.9548769,14931286.4924795,558221.509173623,216303.463457639,134251.134303661
99,19338950.233409,18471338.7452897,48778774.899644,90438400.4987155,0,554839.853758795,217515.265653043,136080.526724937
100,22946056.1599768,22074903.7012192,59696226.5359603,90759313.0721689,15126552.1786948,549287.214286714,223700.599394926,140235.207251471
101,19606271.52836,18731977.5514975,49569207.845578,91579789.815711,0,552318.98167452,223356.366936351,140883.754645287
102,23314612.6238407,22434803.7186936,60754789.4665046,92114483.7602357,15352413.9600393,550902.95626298,227714.870722073,144558.683088525
103,19893228.0693516,19007606.244887,50325737.9684764,92916771.3404681,0,568040.885206571,220814.336837465,138238.003457947
104,23792534.0684153,22925227.9586042,62264460.5484012,93923350.1751102,15653891.6958517,549436.03644855,221066.866080798,138290.296116838
105,20374293.9114204,19489088.9210636,51750733.3305146,95019624.7732804,0,564037.796421895,223653.423441729,139305.386418836
106,24250859.1890078,23362930.0313617,63561952.2712036,95558330.9367288,15926388.4894548,565991.39695108,224530.52931143,139153.187690856
107,20707911.8562142,19799602.4918492,52597484.4315422,96510138.6046032,0,578200.403548528,229108.200420027,144286.800566218
108,24704229.8955686,23790508.2352544,64802240.6007624,97201612.9965511,16200268.8327585,592699.538294996,222703.231682171,140455.557624319
109,21131134.7608375,20189261.6966089,53742096.2165905,98212773.6878558,0,621791.768920146,223345.507993527,138193.981878481
110,25168371.0461116,24194560.2805075,65986792.8094821,98694242.3760562,16449040.3960094,645624.592119059,227861.299059799,143321.249178914
111,21532550.3593726,20591558.7501245,54884026.2599797,100020225.746528,0,613299.949604055,227680.776481685,142872.690231959
112,25513962.8650156,24560297.1274517,67161747.1761272,99927328.5941479,16654554.7656913,639633.510208439,219308.76496224,135319.231990339
113,21647400.9692461,20710442.7413241,55321516.707484,100381797.974261,0,619260.911178133,220958.234075618,138198.6895261
114,25800803.5870434,24895215.5533949,68164591.526767,101198629.63258,16866438.2720967,579429.3657039,227039.820589594,141598.353364275
115,21828122.2234935,20931049.9649861,55922957.9663798,101423463.826556,0,573844.405033812,225887.255714168,139057.996799158
116,26189706.8759462,25275582.5754846,69280654.7324832,102588500.356848,17098083.3928079,586228.738476293,228195.358192647,142428.862560959
117,22146674.5950372,21213311.9689067,56705600.1394657,102773248.583159,0,593890.463149327,235629.24090019,148347.031544145
118,26443806.8124756,25506963.8801197,69938833.6292408,103582763.791749,17263793.9652914,589572.597486019,239532.614371763,153911.029283098
119,22487467.3848514,21515768.2341484,57580545.4363463,104202607.480468,0,632892.653868311,232828.098216179,151397.712312215
120,26973880.9329026,26035053.3872545,71487321.5045534,105580672.142762,17596778.6904603,599854.229906893,235125.401508196,148354.163190032
121,22856317.5170529,21900078.0712803,58718043.668974,105834417.989425,0,611250.127696227,237665.292719887,153320.036223474
122,27229130.7040159,26254165.1697332,72236749.1542303,106236521.066583,17706086.8444305,630086.194234657,237139.024982282,153914.735808226
123,23061608.7213539,22091089.6093169,59361761.0792916,106555859.823753,0,628058.323868697,237435.033424439,150036.792491311
124,27629100.5238499,26645949.3959959,73425181.4742669,107650031.996304,17941671.9993839,631193.559885357,244239.500848396,153882.953028932
125,23487996.4369628,22533187.7119012,60598808.2693681,108587060.716591,0,613238.537022695,234333.6678032,153195.028908251
126,27928881.6206678,26946550.2880814,74413601.1004505,108682649.8158,18113774.9693,634869.433788189,238647.734655233,155448.805918631
127,23674273.8972617,22664497.5632661,61049414.4530966,109098710.839465,0,673461.31206162,232046.989273145,148954.332372683
128,28208365.9817492,27246686.6914675,75362498.3989177,109755340.932266,18292556.8220443,625221.492135172,231647.68999354,149728.725932804
129,23852542.5361051,22929969.7050616,61837622.7573544,110284769.139329,0,574960.354070116,238427.049916197,155979.181510244
130,28406191.638652,27432935.5257424,75846608.4702013,110536451.996663,18422741.9994439,606477.459951838,250617.322027122,165944.758472476
131,24127437.4998559,23145309.3499928,62452962.4442201,111205721.478194,0,617292.474074033,249707.763207622,164468.446544841
132,29059334.5176216,28037026.0116337,77720849.7597482,112647681.04241,18774613.5070683,666244.526581809,244819.822005646,158920.224857838
133,24635102.3779414,23651732.9275456,63952091.8120585,113453029.569963,0,624391.82548841,245887.252200747,161557.675295243
134,29459155.6182131,28455529.2750664,78939596.3883329,114321443.10055,19053573.8500916,643983.341651276,246490.887364255,161645.877330209
135,25035039.4309144,23987624.4126381,65010083.7866991,114892594.312282,0,670872.080144302,256844.565287415,170997.675492141
136,29793977.6812073,28786415.7476235,79992334.8161765,115436210.100828,19239368.350138,639701.668403604,250358.554847923,167859.586189069
137,25507895.8867938,24463605.4740322,66442086.8175934,116870658.599408,0,677893.289037265,251013.367342915,164833.937687695
138,30311568.1692906,29303107.3278034,81674510.5274132,117118182.232744,19519697.0387907,653958.959031944,243616.946376674,158407.051540815
139,25633329.5426832,24676661.7054366,67078761.1340769,117745877.754695,0,591730.290236497,249992.96930292,164206.539581748
140,30624506.6440988,29667070.2022369,82717455.5467672,118478579.198266,19746429.8663777,597003.417432376,245647.426608324,163979.42545875
141,26022646.9279516,25063652.3044959,68190849.8833859,119514935.277658,0,596739.495596206,246116.83753201,165911.843324984
142,31160034.5264994,30208422.8351972,84419529.0581773,120402507.436482,20067084.5727471,587087.343306872,248172.973896272,166216.248712822
143,26676383.0903085,25748225.6609116,70280178.9123348,122393694.326525,0,563287.081685643,246950.012808988,168457.621288937
144,31939138.277798,30939525.8093282,86631094.6863585,123108019.993631,20518003.3322718,630228.198640434,250875.674370764,169297.993512283
145,26835524.9436688,25814115.5575164,70523044.8118159,122620752.136162,0,641892.443647345,257681.909521882,174050.047118737
146,31957212.3073411,30967007.3727057,86768856.2511732,123106060.430652,20517676.738442,621957.928619951,251170.611716618,167251.991855552
147,27196985.1478436,26204822.1725752,71642615.9100866,124363546.278072,0,625526.574104362,248711.170405589,168464.615369159
148,32321328.0835205,31327454.7793947,87796371.5424266,124479006.348357,20746501.0580595,622346.741149695,251666.889400424,171228.105108113
149,27491261.6469432,26463855.3634309,72434430.0033324,125440133.780111,0,638480.00887563,263396.592621101,179328.117165154
150,32768996.8401762,31754103.6792575,89196319.758409,125879972.494804,20979995.4158007,628673.378155201,260536.344483584,179547.768971313
151,27820388.4663447,26837263.9484453,73595172.647522,127024780.451681,0,604307.922315214,257256.07529153,173657.886132397
152,33263492.9352208,32275189.7184001,90829197.0746678,127806493.8817,21301082.3136167,610909.925687422,256719.811116189,172390.685738632
