Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18034497.499366995,17367019.5855732,61396751.18019599,61396751.18019599,0.0,394108.1803402746,180775.09686770962,132278.05226544524
50,22385764.152793184,21648646.002016403,76538155.13542274,65604132.973219484,10934022.162203247,465703.58188438625,175132.93222133117,137545.19524436566
51,20234056.771166466,19557502.26706423,69201837.75228274,69201837.75228274,0.0,405476.538367457,168246.90402531667,146901.51672780776
52,23483163.73093842,22800277.69648961,80693096.30761127,69165511.12080967,11527585.186801609,419597.1068778389,160777.18153997615,146445.35147285322
53,19146816.254714,18529100.62150512,65580466.483595595,65580466.483595595,0.0,378658.1605974994,140524.2263287564,140761.78040374897
54,21810280.357170526,21160668.462318417,74903236.59725344,64202774.22621723,10700462.371036204,425811.2983416774,125573.37068672793,140324.60831957666
55,18980756.57878277,18385522.05332722,65095158.27508472,65095158.27508472,0.0,381129.2708112971,115652.5205234815,140646.76302967482
56,22397188.782791343,21792373.155434158,77128525.87893945,66110165.03909095,11018360.83984849,393019.0121420566,110280.79126262742,145022.6056464366
57,19615633.238237564,18922773.98834539,66963570.877165765,66963570.877165765,0.0,378297.63225829386,231105.10456155002,119223.59010333265
58,23378790.72039352,22694454.12025436,80224936.56868237,68764231.3445849,11460705.224097483,362617.77614438965,232427.54335575554,127558.97234145015
59,20578914.67767028,19886201.21963372,70287204.14450246,70287204.14450246,0.0,377360.51146534155,223852.1449906634,130715.43082937042
60,24419598.41204694,23685871.656309716,83697046.4213687,71740325.50403032,11956720.917338386,412542.03785825864,224459.02131623853,138179.56651817876
61,19446933.43823523,18753634.012644928,62929071.053833574,71195705.10249417,0.0,353916.3056095794,251308.90290609092,125820.31010661848
62,21970032.29974893,21267538.587492585,71371446.57760096,69278745.99182966,11546457.665304944,370331.12220416684,242169.2298532591,128561.94314131784
63,18061907.828232836,17415118.526750527,58676826.5236093,65722627.172201894,0.0,337262.8585220777,224744.27409913158,121117.38408728567
64,19818011.59982668,19200364.560943805,64704914.80457712,62155156.16112508,10359192.693520848,324898.3401789524,210506.78536332856,117488.44762941104
65,15851385.001330717,15248005.396242188,48714835.23125862,61901140.16788124,0.0,323734.3363120933,200133.16422487708,113588.72078794398
66,18844983.05492421,18247154.46755249,58995553.814658366,62532043.00370376,10422007.16728396,320087.6385543975,201073.0339134014,109525.592719891
67,15710193.86038956,15080452.409575108,48938002.92299204,59933007.625354454,0.0,359860.33290278155,196471.31289086724,104871.1500297213
