Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19425279.3963776,18694163.0781907,62655549.6102329,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22128007.929654,21409449.6656469,71778714.4057313,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18144968.4047922,17507481.7642189,58906927.6239573,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19836641.3035061,19240579.5549017,64744975.4296404,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15838280.4823216,15266786.4777722,48722220.7070428,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18778360.1188109,18212473.0018592,58758310.1698221,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15860188.8718915,15266336.8334218,49437145.1843315,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,18034001.571782,17429822.5917796,56931853.5348079,58594550.2898636,9765758.38164393,322478.108124877,204810.158504698,109843.876246888
69,16519216.7395566,15951956.5070811,52153431.8633301,61546204.7331782,0,284905.113436398,204516.203423935,111198.450878821
70,19050492.5642933,18459681.7331484,60489047.3861119,60858300.7350193,10143050.1225032,322186.595348528,203805.097230149,92598.769380318
71,16236498.1591997,15656599.7914266,51474754.1407418,59820218.0844679,0,315069.831890044,201286.150601737,90774.8361162303
72,19272204.3718503,18679756.5064366,61571572.9000952,61023224.420999,10170537.4034998,326623.373689323,199766.671889749,94368.3140494577
73,17210990.1641399,16616110.8889482,55014090.7925461,62965504.4371935,0,327490.01485615,196777.504899858,100873.936336696
74,20558764.0214191,19905043.4664508,66047262.5471417,64497407.0692633,10749567.8448772,361562.939970792,220844.711636015,101875.576230652
75,18319459.2785992,17680016.9731243,58939649.2494312,66381199.8179467,0,351460.917489395,211046.154349818,109907.476622467
76,22022655.0270761,21330789.4224472,71140858.4823743,68634141.8942368,11439023.6490395,384784.412320918,230294.422255861,109695.385788701
77,19443410.3438926,18768776.8740951,62883663.1202554,69978383.2906479,0,368127.145728282,224284.402809578,117459.887513799
78,23170574.6758085,22458800.0476526,75196949.9533413,71890709.4014291,11981784.9002382,395874.165607102,238133.359327754,111095.861744451
79,20436801.1407255,19770578.7713557,66498563.2210785,73301494.7377429,0,347727.78853584,235397.175844426,118710.578556566
80,24303400.6018485,23587112.3567601,79181733.5160947,75205730.7406508,12534288.4567751,395030.456151561,243057.89911868,111714.128311766
81,21293911.5813079,20586540.8955714,69407232.393402,76021599.9130398,0,388325.334804192,236813.863879088,117473.552933225
82,24808377.5881214,24059395.5154044,80967642.5867601,76454624.3448224,12742437.3908037,412292.429902202,256147.379131069,115060.376691169
83,21904111.3416085,21176327.859362,71603560.2770125,77938066.1435225,0,395321.54300738,249582.098644758,118399.772277673
84,25758107.8483222,24973023.9091249,84187907.0329669,79121911.84446,13186985.30741,445479.230913179,260686.394427947,112740.448365949
85,22602039.0954792,21827277.3215096,73927364.0149287,79982933.8963684,0,441792.273023695,254062.444269546,112724.366680429
86,26542345.5485286,25743050.801724,86917911.4945523,81354619.2985795,13559103.2164299,446376.445985864,273078.571301742,114056.756452864
87,23057410.7886236,22270442.5961305,75545427.5935487,81444925.7326171,0,430966.889119959,272372.501450673,119469.71703211
88,26813672.5683372,25934833.3589131,87619942.4942122,81796981.6256227,13632830.2709371,507878.293766064,287411.39296957,119356.460983522
89,23553429.185062,22676533.8103322,77004606.6736114,82735274.5954696,0,506824.343896546,286624.083151972,119209.925259049
90,27604655.7946433,26763105.6825794,90550186.6266313,84284718.7945103,14047453.1324184,473086.535508426,289257.55376821,113151.461124744
91,24268897.5411913,23436785.9990115,79708153.5006352,85405853.3706087,0,468241.088611757,285002.739678574,112668.162699283
92,28416966.9492173,27569445.5375094,93357478.7970851,86742841.1721934,14457140.1953656,465133.547034205,300959.353964832,116326.443869763
93,25061199.0149842,24206056.8550701,82410873.9013263,88049894.7387596,0,473299.871873371,299973.149667789,116955.911961383
94,29283684.4716441,28393803.1940328,96192797.0080635,89224829.1303908,14870804.8550651,500277.274400053,309940.569920857,113804.904700561
95,25774204.779577,24877909.9563587,84724120.2950873,90315063.7400512,0,508942.836482116,308380.478871944,112816.439806091
96,30002365.8468863,29103337.1896923,98625082.6609443,91402258.7792521,15233709.796542,499213.104675067,319129.866842962,115265.265251399
97,26427164.9646403,25480537.4819238,86813222.0224157,92487460.844717,0,535175.837062171,327502.975702787,119926.67135936
98,30866092.3886734,29904063.0384037,101346223.454878,93855804.8762869,15642634.1460478,557084.021179767,322784.27083359,117372.940366163
99,27208197.9925639,26258270.9286113,89526935.4049329,95258692.383927,0,551888.590868473,317044.574401446,115705.569546782
100,31481413.736895,30496951.6225055,103437597.252964,95683883.0559143,15947313.8426524,579169.462666845,324634.215055174,115226.338096452
101,27671602.6761537,26697033.4854073,91063942.2206034,96800758.767852,0,568318.256516119,324542.963443126,116725.672552999
102,32056467.546883,31022879.667151,105267413.240833,97253967.5279836,16208994.5879973,608905.832285413,340800.556326118,119830.701600746
103,28150392.8115921,27172088.9738543,92731725.7156679,98437000.6645143,0,565696.274733945,330565.639005475,117202.748569072
104,32489024.0845364,31517410.6497552,106958936.070753,98792170.9112269,16465361.8185378,548280.338292993,339880.43888849,119218.082285374
105,28695191.4092142,27715707.8753756,94624428.9320008,100379134.219089,0,555748.597049041,338552.706673617,121688.900165656
106,33203864.784721,32236902.3820569,109466972.693002,101033005.93331,16838834.3222183,538640.562377118,342817.200788886,122149.484997303
107,29228454.0580096,28194601.0773299,96334883.7986511,102093823.750116,0,603611.958534641,343629.012164183,123731.442829754
108,34008221.9476979,33008200.8237289,112131349.676624,103412119.613133,17235353.2688555,574485.375293272,341277.967478293,120368.258853514
109,29836304.3625438,28834118.1916059,98535226.1903226,104284196.858012,0,565151.806262687,349602.574598646,124902.557252133
110,34503278.7085118,33480520.5248937,113770053.729773,104790212.806836,17465035.467806,585920.599148162,350956.772191123,122686.874684051
