Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.62785050715,11655382
69,5989.32191199784,11431158
70,6367.86106940948,9950328
71,6212.80861261949,10050179
72,6198.11922102332,10343274
73,6221.95644669877,10733131
74,6285.53473399598,11023597
75,6352.33264930898,11347968
76,6516.81651227524,11408972
77,6633.91019050054,11425170
78,6749.70933462768,11485370
79,6817.22771084031,11566876
80,6911.56105031988,11609002
81,6946.2704699551,11675694
82,6954.76242705447,11777549
83,7026.77107332917,11819916
84,7062.90797532913,11884738
85,7081.59554296728,11953018
86,7152.91357528371,11989794
87,7154.98411172569,12026644
88,7206.018655094,11975067
89,7243.62547581176,12047106
90,7283.35902996288,12100255
91,7318.58602586222,12162892
92,7351.01701254918,12285320
93,7401.04452650832,12383524
94,7428.32195208868,12436099
95,7468.32174088231,12470506
96,7494.88227636695,12592792
97,7561.43672640966,12597896
98,7608.65784143953,12634386
99,7638.19540944824,12747071
100,7661.62003615771,12770929
101,7695.14984709798,12830020
102,7707.92777273953,12929940
103,7722.9866809878,13008780
104,7738.38180681641,13030733
105,7799.52636690699,13118142
106,7818.16893959779,13163535
107,7836.77624771912,13252394
108,7889.37020857268,13261506
109,7950.53127828162,13261077
110,7972.14356475722,13299478
111,8010.82437158415,13356695
112,8065.82871117229,13373648
113,8096.40235913236,13421474
114,8125.63215406173,13488441
115,8163.27408810212,13553745
116,8220.88792283096,13561483
117,8215.54456534204,13587057
118,8256.63160650714,13624013
119,8276.55226718513,13681810
120,8349.80455845315,13735927
121,8391.69999400606,13740721
122,8419.84965199259,13819807
123,8457.52733440239,13853915
124,8449.01510421563,13942514
125,8482.7857983541,13938887
126,8508.35943232579,13943720
127,8544.08808301389,13980154
128,8598.22296666986,14007901
129,8629.42785178468,14068704
130,8684.76818871514,14131615
131,8740.65918706117,14170873
132,8754.10519809226,14224346
133,8738.3794067074,14267843
134,8790.03494573985,14300352
135,8771.59531365646,14390559
136,8808.81390960443,14429405
137,8883.84015424068,14444769
138,8942.41766099747,14475829
139,8970.0524601761,14493864
140,8999.01094153737,14531352
141,9024.81323371857,14598404
142,9074.82665105877,14612756
143,9100.64160861682,14664775
144,9131.48015519823,14717342
145,9170.89447291907,14756738
146,9195.87741516253,14805749
147,9244.67137484311,14880248
148,9270.85422854543,14919865
149,9265.59647888427,14981497
150,9310.61116944725,15021484
151,9318.47617539868,15024603
152,9376.62877270193,15014686
