Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
92,820287,1108605,1058572,1133532,1052765,993105,1046805,912872,746319,656223,621709
93,828279,1108398,1051656,1146791,1040010,1001688,1046339,924025,742078,652410,627217
94,841644,1100218,1056378,1130349,1056990,999864,1052929,926413,754020,644840,630607
95,840719,1100422,1057837,1132348,1059214,1006020,1051372,925984,758280,652001,629560
96,859078,1085241,1042308,1147445,1067395,1002396,1058897,923429,762574,673261,617315
97,860443,1086642,1033570,1133466,1081564,997229,1065561,932997,763486,681619,609938
98,850978,1076820,1033235,1133907,1087250,996730,1061641,929863,774234,690509,613516
99,868343,1061621,1041112,1129250,1095956,998502,1061693,931021,779894,697036,623034
100,868374,1048231,1062024,1111198,1119496,985092,1071845,921687,794662,697641,619823
101,861513,1062299,1050692,1092959,1138461,985451,1065415,941792,792528,700421,617151
102,845062,1064363,1055714,1094604,1127262,997506,1059998,953355,791652,704177,630181
103,845407,1042583,1070670,1098326,1114931,1015940,1046531,956049,812513,705297,625715
104,842597,1045175,1058773,1094347,1123938,1026475,1031500,983053,804026,701632,633609
105,854660,1041033,1047185,1100418,1129394,1007217,1032816,991580,823400,699033,623880
106,857613,1048630,1049926,1094602,1132971,1003399,1023220,987442,840237,705750,630678
107,848760,1053246,1061616,1093750,1132043,1002488,1022428,988860,856948,706632,621661
108,847238,1046465,1080408,1076596,1133923,1003838,1030420,991725,877263,695095,625510
109,850074,1040663,1084062,1085610,1120549,1023258,1011608,999771,881107,702080,632660
110,839287,1053424,1082990,1071769,1125434,1027599,1022278,1004622,875440,713757,631477
111,821819,1053717,1086434,1058272,1138393,1034119,1012341,1011156,882293,727108,626912
112,804718,1046938,1107548,1051349,1132630,1047059,985849,1030277,897871,731818,620065
113,797291,1048558,1107341,1044433,1145963,1034502,995425,1027460,910206,727072,618492
114,804898,1036688,1099161,1049526,1129469,1050425,993083,1034089,915786,735455,612673
115,784611,1047815,1099589,1050985,1131118,1052860,999357,1035415,914419,737437,619879
116,785115,1062110,1084408,1035817,1145962,1062974,994136,1043954,910464,743021,639422
117,781477,1062352,1086642,1027079,1130473,1078696,989930,1050315,919059,741552,652800
118,774745,1059950,1075808,1026744,1131240,1084520,989018,1047552,918076,755066,661535
119,775172,1061603,1060609,1034803,1126626,1093447,990309,1047463,918492,762187,668243
120,785305,1057093,1046639,1057831,1106911,1117280,978122,1056285,908612,777953,669400
121,768129,1057584,1060707,1047137,1090154,1134477,978348,1053024,926740,774028,671699
122,751762,1057300,1062771,1052159,1091958,1122917,990712,1047538,934339,772438,675559
123,742623,1060838,1040991,1067849,1095563,1110893,1007688,1036870,929988,794105,677384
124,741198,1063045,1043583,1058331,1089205,1120469,1017801,1020653,955545,784627,674728
125,717054,1076791,1040021,1046743,1095413,1125788,997951,1022346,965096,803105,671449
126,711966,1072504,1045956,1049484,1090933,1129715,996960,1012079,961478,819073,676144
127,715362,1046800,1050572,1061174,1090081,1128347,994599,1012173,967447,834038,674078
128,722766,1032244,1043204,1080313,1072580,1130011,995898,1020692,973288,851700,661624
129,728783,1018445,1039956,1082955,1081836,1115734,1016046,1002211,980326,857384,667716
130,726840,1000817,1052717,1081978,1067900,1119963,1020618,1014034,985001,851146,681824
131,718647,992582,1053010,1085422,1054128,1131998,1029718,1002788,990975,855975,694666
132,714925,989022,1046231,1106245,1049861,1126517,1042070,977268,1009803,869527,697777
133,725547,984261,1047851,1106038,1042634,1139770,1030086,985857,1009403,882991,693133
134,727841,985011,1035682,1097738,1047944,1123804,1043985,984369,1016953,884926,702731
135,721694,969726,1046809,1098166,1049403,1125747,1046444,988263,1019833,881367,707455
136,699928,974862,1061104,1082985,1034330,1140844,1055297,983753,1028963,878770,713264
137,718981,965139,1061245,1085121,1026306,1126303,1069688,980049,1035411,889813,713637
138,710138,964715,1058843,1075299,1026399,1127166,1074571,978764,1033954,889410,728054
139,704508,958769,1060299,1060198,1034360,1122497,1083185,981334,1033236,888575,733759
140,702403,963049,1055789,1046114,1057388,1102389,1106008,969248,1043681,880881,749347
141,710187,941884,1056280,1060182,1046764,1085857,1123202,970061,1041317,899584,746533
142,708159,927670,1055996,1062246,1051786,1087613,1112043,979952,1036465,911393,747815
143,705990,914289,1058423,1040269,1067476,1091996,1099640,997393,1023909,914915,767635
144,700462,908799,1060591,1042861,1058233,1085724,1107881,1007225,1010802,938049,759546
145,700411,898192,1074337,1039299,1046645,1092090,1112982,988100,1012927,949094,776773
146,699026,889408,1070050,1045354,1049386,1086632,1117192,987390,1002065,945826,791946
147,702067,890700,1044560,1049970,1060715,1085780,1116264,986062,1002545,951318,803442
148,694627,900395,1030004,1042502,1079854,1068279,1119441,987574,1007997,958623,820026
149,675580,913355,1016205,1039254,1082415,1077453,1104019,1007120,987589,967001,824534
150,686671,908701,998577,1052129,1081324,1063517,1111283,1009245,1002339,966241,818189
151,682241,907556,990342,1052522,1084668,1050080,1124362,1017657,990809,972394,822755
152,684677,890422,986782,1046034,1104419,1045739,1119099,1030285,964472,992442,837032
