Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19425279.3963776,18694163.0781907,62655549.6102329,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22128007.929654,21409449.6656469,71778714.4057313,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18144968.4047922,17507481.7642189,58906927.6239573,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19836641.3035061,19240579.5549017,64744975.4296404,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15838280.4823216,15266786.4777722,48722220.7070428,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18778360.1188109,18212473.0018592,58758310.1698221,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15860188.8718915,15266336.8334218,49437145.1843315,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,18033810.2682384,17429822.5917796,56931853.5348079,58594550.2898636,9765758.38164393,322286.80458126,204810.158504698,109843.876246888
69,16519043.637939,15951956.5070811,52153431.8633301,61546204.7331782,0,284732.011818812,204516.203423935,111198.450878821
70,19050004.7322574,18459380.8142426,60489047.3861119,60858300.7350193,10143050.1225032,321999.682218485,203805.097230149,92598.769380318
71,16236319.7715488,15656599.7914266,51474754.1407418,59820218.0844679,0,314891.444239093,201286.150601737,90774.8361162301
72,19087619.6995245,18510205.7895379,61047224.9850483,60417037.6261077,10069506.2710179,316459.069412343,194686.45061772,94669.1285092297
73,16789435.2698093,16217859.026781,53719477.6416542,61415214.7624169,0,313051.077345519,189025.305668459,99285.5143060623
74,19763938.110754,19139628.1074107,63529901.0556374,61981760.7378073,10330293.4563012,344582.825690905,210878.645264104,98355.0462688824
75,17331101.2093869,16726475.0669368,55768644.7976909,62768778.5516935,0,332377.618541745,199050.255836277,104568.954388694
76,20427543.0847032,19774256.040535,65942816.3817957,63604758.3007174,10600793.0501196,366063.461808134,215189.19486739,102906.267846735
77,17744798.8940371,17124610.3331827,57362324.5994932,63824500.551021,0,337740.126389013,206370.109758996,108683.321009088
78,20806726.8071686,20175688.9435938,67541178.1955994,64563260.8437188,10760543.4739531,344758.253008328,214929.4512965,101928.798957036
79,18134145.6354941,17536799.2609777,58974244.4062184,64996619.3542294,0,311094.355345887,210196.455802965,108650.804810754
80,21435295.4572246,20769650.3095959,69728039.3833887,66169214.9944598,11028202.4990766,370312.091579802,223130.173803358,103146.97463658
81,18695837.4498881,18063680.0709122,60912309.7270388,66632232.4820301,0,344423.081314427,212367.452574186,107666.921553288
82,21709277.8157068,21032508.4385966,70811545.9527313,66725260.1874124,11120876.6979021,371278.913672324,232162.412563729,104754.358391512
83,19024990.7119904,18378690.9847498,62155270.5846623,67458268.8660719,0,338056.740613978,229965.170378647,111825.451782722
84,22321533.0544943,21650633.5839063,73029968.864315,68470866.5626553,11411811.0937759,356991.481562109,238776.161439618,107331.182266164
85,19395347.6133371,18699649.6763575,63390942.8887954,68397081.7834287,0,381421.054480969,235254.588531541,112888.991381633
86,22603156.9331877,21864667.3330657,73853309.5930352,68867946.7054331,11477991.1175722,412404.652009196,250079.565937964,108579.11739253
87,19754532.0728659,19013824.1799599,64547742.6537011,69270287.4577582,0,414065.440134391,248412.846703056,111756.580097912
88,23239566.8671,22485901.1069642,76059655.0634317,70651625.0846486,11775270.8474414,418156.648218148,259932.651874178,107966.371490578
89,20432354.3987618,19662050.7829101,66852764.6431243,71383517.045864,0,448151.050271078,247674.528893397,106397.195267447
90,23772079.8107653,22953165.5951823,77725720.3169735,71952141.8302908,11992023.6383818,470427.273848053,271269.516856801,110310.60696875
91,20797538.5572448,19957756.423947,67949109.7181247,72315598.3212845,0,503067.070949308,261797.088663641,107025.676692623
92,24162439.9527105,23335528.6925487,79084209.0094786,73033851.0377289,12172308.5062882,482736.721374866,269743.797694906,106329.630131472
93,21077811.1687522,20249384.9069355,69013205.0138418,73190189.3494277,0,480154.362821988,270945.096983989,110466.860015314
94,24490658.8379248,23610218.9162164,80061294.3511714,73758753.4364223,12293125.572737,519578.729165194,284557.298746448,109005.56256688
95,21490008.7643923,20621435.5497942,70350960.2894159,74427913.1346496,0,503367.812926878,285824.370023093,113401.47378296
96,24865600.8821646,23930195.3527799,81237839.8052591,74690662.115243,12448443.6858738,556442.120071823,299052.216737899,114158.846535612
97,21842659.3452598,20975595.4044529,71642728.4220777,75653854.3491797,0,495940.103766002,292139.323784543,112835.018937536
98,25256939.0757891,24374427.8396902,82794549.3115302,76056570.0436051,12676095.0072675,506134.576284673,295833.308331819,115061.93068918
99,22254919.9452369,21369259.7535429,73038599.8578476,77049355.4992603,0,509464.634704501,294843.788650809,116216.811912341
100,25936863.8529238,25000028.4508008,84962292.4155119,78024623.4426255,13004103.9071043,552823.512141575,302807.312505494,116006.539251267
101,22806377.5298152,21896505.3441978,74867911.8009231,78984686.3347457,0,531515.21595052,297317.698443268,115770.387462306
102,26249468.0650016,25333070.2374293,86180028.8732948,79096387.4318769,13182731.2386461,526310.818225759,308473.31812659,116590.987457176
103,22989425.4898712,22082976.1555761,75592097.9548535,79658122.6521747,0,529441.420406359,295415.173301661,116561.057981546
104,26469043.4547909,25546256.6311776,86941688.9740915,79697424.3064373,13282904.0510729,535792.654184889,304530.863025212,117804.723433092
105,23027347.2949764,22114252.3175771,75720195.3410895,79691654.2879111,0,526274.986380681,303919.496650247,118429.277669051
106,26671458.9115532,25784884.6216671,87791801.1811263,80388633.0615086,13398105.5102514,492598.529902519,311238.031288255,118196.755279076
107,23277741.2442012,22362311.0229868,76590841.0434372,80536043.5779316,0,541447.935788829,295226.885576188,112507.714070588
108,26840357.8092897,25863874.6107718,88037623.805681,80567291.8386921,13427881.9731154,581811.20193007,312288.518645035,117690.682775451
109,23450219.3513758,22542011.7480417,77168201.6909052,81064229.8408318,0,517423.459519126,307915.00800121,118384.479733854
