Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,17953668.1816836,17302035.9977113,61130306.8540372,61130306.8540372,0,371077.89305166,186193.97435606,134800.45223503
50,22152682.4046328,21416098.6321393,75681366.8770886,64869743.0375045,10811623.8395841,449590.5925405,181303.38285738,150985.42442227
51,20199543.3656991,19447493.6432496,68828682.8596317,68828682.8596317,0,478194.028801124,169588.06075737,148953.76127285
52,23771915.7454764,22989645.6629772,81339735.0455516,69719772.896187,11619962.1493645,516987.680076073,162345.38602956,147052.88056226
53,19348229.5885398,18681159.291102,66118940.3610492,66118940.3610492,0,426506.816743594,141876.19603731,140981.8352241
54,21948207.8093274,21304556.1738945,75376558.7026398,64608478.887977,10768079.8146628,417643.640853356,127237.14332406,141101.21607922
55,19289142.6717163,18667916.5245988,66026751.1722518,66026751.1722518,0,397338.252626351,122033.2668852,145506.61086559
56,22549262.485449,21887771.31124,77380511.2578302,66326152.5067116,11054358.7511186,438675.809612971,116693.1737451,151603.12978707
57,19550133.6201074,18817415.3528055,66505119.5738783,66505119.5738783,0,408957.936870192,237282.32866665,123540.00252154
58,23424699.4941924,22681493.8325804,80159666.4723861,68708285.5477595,11451380.9246266,418632.579699067,232133.06850762,132057.1620075
59,20717094.8798317,19965046.623287,70567355.322971,70567355.322971,0,425728.700199312,229980.7080153,137626.92618592
60,24361320.2874749,23583576.3811808,83326880.8272495,71423040.709071,11903840.1181785,452726.316351669,224961.32279628,142937.52449446
61,19430667.077756,18642990.897458,62546268.2299401,70802797.6205885,0,442572.212212172,256836.48758747,126096.40071194
62,22047736.4232173,21307195.7041745,71458856.8201498,69413421.5133293,11568903.5855549,403801.290565729,247418.41718712,127601.4446999
63,18200469.4362879,17536059.3631131,59014317.9017226,66128564.5645368,0,359553.726552316,222803.33842867,117218.58313405
64,19978196.7705451,19378933.3049321,65254382.0290683,62689870.404873,10448311.7341455,311703.274791447,207520.53516357,114342.3652257
65,15914945.5660724,15308257.6554202,48916979.5581553,62041190.2712494,0,326451.629560326,201588.6097139,112353.81625417
66,18761045.6123749,18187745.6939426,58736528.8987251,62279696.801285,10379949.4668808,297492.772436696,199835.08470714,108531.51612634
67,15899993.9500923,15285321.6316831,49603120.1425837,60598696.7345079,0,346289.330957484,196789.60084638,102276.26657909
68,18065548.3674633,17443901.1491378,57066064.7798581,58678819.7342264,9779803.28903773,345502.137272107,202335.71788443,105441.9473842
69,16516152.6566696,15932253.3664319,52121185.8609573,61559616.8781183,0,295577.129431148,209152.62072984,113099.3429667
70,18835158.2711527,18265217.3422755,59919709.6632264,60293567.80175,10048927.9669583,296884.607060526,206726.66088824,94756.6584691
71,16166983.6459132,15586079.1054292,51312199.6054249,59649679.6548075,0,314103.507212236,202784.71364778,91451.88517719
72,18909100.5367465,18338670.2158766,60535292.0421556,59941587.3867435,9990264.56445724,299602.879134427,204097.05254557,95329.12741414
73,16834692.9279614,16282248.3608806,53937990.3767652,61721396.9664268,0,287680.893135789,193541.89505479,101745.3984145
74,20187388.6849381,19585236.4847567,65016372.6071779,63495327.0576705,10582554.5096117,328623.715130015,203656.93594974,99816.49871663
75,17757200.7657698,17151792.3604128,57151354.3273827,64452030.2995311,0,323998.203181244,203181.08887626,111755.87614222
76,21339886.4338595,20657687.700322,68900351.3003863,66467859.3463608,11077976.5577268,382684.328123054,224789.94923543,106749.22311284
77,18639079.7363794,17990896.8593251,60275600.4325975,67035728.2831364,0,350260.361257643,218151.39996102,113958.73690809
78,21983311.3021975,21283669.7656132,71246290.0838163,68064375.9360953,11344062.6560159,381828.010136602,238983.19700135,112614.75635184
79,19309076.9366088,18670544.3078644,62807173.3692493,69114430.5980436,0,336739.391511986,222897.03964665,112708.85369391
80,22700380.2270063,21988571.7127076,73831174.7225967,70004916.8858513,11667486.1476419,401206.789833804,234323.12025181,108969.4345901
81,19948139.3643395,19291610.2968419,65090101.361573,71120594.3247805,0,350963.864798813,226983.23129984,112259.95914138
82,23129085.2599797,22387951.9158608,75350916.6761747,71035217.2466212,11839202.8744369,412836.343074512,250405.08683729,111274.16315299
83,20291116.4684394,19582381.3582072,66233250.5042986,71903333.3089493,0,393428.269024113,237094.35891156,111732.1175664
84,23764135.3701567,22991749.5252341,77550776.3802186,72712002.82383,12118667.137305,441628.576297363,253693.05470967,110091.73416506
85,20950207.9473314,20160129.9412669,68345776.6546257,73775819.5337041,0,461017.995589007,250303.87520396,112508.7646737
86,24428602.7968313,23613370.426883,79778857.6957381,74502131.9500212,12417021.9916702,462037.196087637,273220.97397808,114248.85697509
87,21250008.575573,20486724.9539059,69576712.1560359,74788121.3404567,0,419534.199099956,263224.24158141,115035.97283674
88,24999568.0108747,24171247.1683424,81783292.7457132,76113364.4488252,12685560.7414709,472637.885960163,275959.0220741,113891.33499716
89,21896194.4779278,21084681.9482314,71715098.7572517,76815136.8037054,0,476943.577959741,258929.87599027,108055.82249488
90,25502684.2651032,24642713.1426302,83465293.383373,77513282.8639063,12918880.4773177,502536.047514244,280921.51449885,109305.08637129
91,22363615.1663982,21534197.9180813,73328358.5241282,78388019.7462749,0,476817.368010764,273191.32121272,113440.79870494
92,26160874.5244472,25293485.4444543,85773206.1352923,79507992.6125659,13251332.1020943,501811.286949028,286712.05103092,112665.34573285
93,23217538.5260443,22325498.8299,76091414.7098507,81130811.72217,0,538982.246307794,276957.77545203,108713.82054919
94,26765230.4986753,25860905.3865447,87773146.7030849,81231965.4305085,13538660.9050848,527418.301708505,298153.72034774,112504.41439198
95,23470417.3116996,22606843.6716454,77125234.2338561,82010973.9281797,0,499358.016281351,286990.05760176,110322.23738723
96,27191670.3096685,26318098.3222916,89306508.351352,82535053.7174066,13755842.2862344,499667.385162074,296414.32039632,110700.40259798
97,23917173.8279852,23018512.7968594,78536823.3136717,83392991.4751585,0,526737.381654232,294264.09704797,110942.21774804
98,27707144.843297,26825538.6401848,91054280.3685782,84027756.3362569,14004626.0560428,502326.063835743,300872.64623002,112010.70435212
99,24256450.9198175,23369914.0685738,79787024.1439223,84601820.6794757,0,515355.578389907,293459.88754691,111030.55043838
100,28171073.9081969,27240396.4803769,92536880.7215033,85261006.4240134,14210167.7373356,547622.519384908,303570.37382621,113549.33515558
101,24690808.5939047,23742503.648228,81129309.1061166,85866049.3331871,0,571758.055608862,297273.14540325,113248.20666373
