Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0.0,8801738.990762008,26736059.533056315,1427005.848537631,0.0,0.09731558363476417,0,6958642
50,0.0,9099508.666934062,25707848.17978908,1043771.3662228293,0.0,0.08276097971762915,0,5857720
51,0.0,8036361.488779018,24963506.263905868,1153592.0356639533,0.0,0.08256287318042886,0,5366614
52,0.0,8299995.834243298,23995544.976807375,996333.9291933111,0.0,0.08430744578386107,0,5166880
53,0.0,7083790.862519559,22092671.664881673,1043508.6136940636,0.0,0.08470623880469705,0,5001810
54,0.0,7141741.131538611,20953603.30742922,997322.0608089176,0.0,0.08191655868497014,0,4838115
55,0.0,6537200.073874679,20525770.81112172,894174.1767143206,0.0,0.08828578047415492,0,4681067
56,0.0,6844344.093383085,20319701.96107897,1288516.7269703788,0.0,0.09379078526110558,0,4528466
57,0.0,6465790.563369062,19682315.39439995,1413369.6648975522,0.0,0.09637272967612703,0,4393450
58,0.0,6761134.571893103,19156508.463583507,1211102.5303717626,0.0,0.09173700101322295,0,4236824
59,0.0,6330249.550348553,19079949.664600413,1058541.9169500102,0.0,0.09621115568452059,0,4107280
60,0.0,6605808.670228384,18841925.895378575,1159953.255282791,0.0,0.09981458947864474,0,4000022
61,0.0,5864261.423960904,17680914.307564836,1210179.0895514817,0.0,0.10394280096901469,0,3848756
62,0.0,5654656.039831255,16505521.69164981,1012149.6138190631,0.0,0.11438798856787759,0,3739508
63,0.0,5130609.3736730665,15356025.176984388,892082.6081435253,0.0,0.11226635245464389,0,3631026
64,0.0,4503159.037449349,13915046.008362351,820233.0688941429,0.0,0.1162944353299183,0,3544971
65,0.0,4356711.903616223,13334713.970041968,977794.2785369047,0.0,0.11690375117887968,0,3457408
66,0.0,4262041.419402622,13039316.35954551,880669.0882008387,0.0,0.12256058368800486,0,3397141
67,0.0,4303184.814825767,12730050.945764473,823881.219333817,0.0,0.12203266243369626,0,3317601
68,0.0,4134056.5975244334,11958961.760733353,824921.8555474147,0.0,0.11860316295847288,0,3198787
69,0.0,4633493.87499501,11941881.23021023,977101.9209211962,0.0,0.12546464830967433,0,3137998
70,666335.3977000001,4245939.926128277,10017214.572010145,656030.2566574543,0.3612090561632068,0.0,1148315,3068583
71,903195.2859999998,4185404.8075873028,10038876.987717833,651830.0004350074,0.3527269292541989,0.0,1082853,2998162
72,272745.6322799999,4006982.462781795,10156137.287491508,632491.863882876,0.3446388045490803,0.0,1008083,2929560
73,0.0,3808757.5034036953,10291981.276151825,745853.78822178,0.0,0.13338449839151542,0,2865204
74,0.0,3885117.5773696452,10141902.072947375,602884.6764008836,0.0,0.1287309408918712,0,2804409
75,0.0,3929775.6271300847,10119488.926583858,617455.1473849694,0.0,0.1258277916905299,0,2717878
76,0.0,3980618.099618644,9889132.936664306,622205.9651831472,0.0,0.12872542381881663,0,2654883
77,0.0,3986073.7313394113,9683904.669295114,807398.3076553425,0.0,0.1324252684392749,0,2598512
78,0.0,4011813.911748137,9695658.750327826,604616.5539594619,0.0,0.13760655679333444,0,2543226
79,0.0,3987713.874012579,9384453.863857318,601403.7754003332,0.0,0.1389708668931147,0,2486327
80,0.0,3976556.0289407424,9068567.228158845,562546.8472351517,0.0,0.14472157589678267,0,2424921
81,0.0,3982537.390289826,9113227.578710591,739828.2406165632,0.0,0.14363789993468007,0,2378601
82,0.0,3988953.4475878724,8974622.67047838,568481.3055523878,0.0,0.13769686234331588,0,2329615
83,0.0,3975157.9909778987,8637297.681592159,558213.6530741771,0.0,0.14136915041686518,0,2257002
84,0.0,3979423.7255020654,8418889.0361475,568026.2869744244,0.0,0.14570941438707183,0,2205368
85,0.0,3960299.5696691116,8118966.345785322,669765.2035691096,0.0,0.14554776118849894,0,2168848
86,0.0,3972448.843916346,7895969.859406318,508485.26223636686,0.0,0.1545782641323251,0,2129313
87,0.0,3949800.9858000414,7663685.988473945,511401.87819775176,0.0,0.14826312580266476,0,2079154
88,0.0,3931525.558688174,7593538.59506676,503026.7204670946,0.0,0.14527117481399543,0,2034408
89,0.0,3917174.033809136,7610356.431374712,623035.9940939832,0.0,0.1428836327366203,0,2002526
90,0.0,3881855.877919758,7408760.742556148,469555.10071610974,0.0,0.1441902819630881,0,1961590
91,0.0,3884074.1101319017,7358778.704446695,483123.0247471408,0.0,0.14734305134960102,0,1918987
92,0.0,3860942.521356343,7389702.794703271,457300.5656409048,0.0,0.14648041936543169,0,1892215
