Period,"Gini sedlac, all income","Gini sedlac, labour income","Gini sedlac, labour and pension income","Gini sedlac, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.39484336257176361,0.46628265278657888,0.41204726438439876,0.44768075989534312,7.092386071990096,12.161871454256717,8.738904918883128,9.767050467119606,0.22989763758696574,0.260532889905575,0.23896458446917998,0.2475686185371185,0.031488542284057515,0.026217274743419727,0.023697839344310166,0.036298503062163825
50,0.39041699548307274,0.43689753334977566,0.40281427574665712,0.42889774034787254,6.829079869526868,9.878493922394082,8.039060797139971,8.52397929616176,0.22491486234346317,0.24599561747908602,0.2311623721272597,0.23711282658362368,0.03464626302239218,0.027747373393580157,0.0267814454575607,0.03821743920581857
51,0.3940791171003038,0.44036067581072424,0.40811565883559475,0.42786729314042771,6.821865910874907,9.987657378019447,8.33425054925912,8.49701350182235,0.2319469345428389,0.2553817677470128,0.2391920171638755,0.24530755200057733,0.03557741556622333,0.026845993330331306,0.02694541421790936,0.03809062595979464
52,0.39789557367803907,0.4469324329013093,0.41181200530847822,0.43378772046304054,7.053224736841665,10.488638596406975,8.546538427113788,8.706921465841672,0.22995601069340224,0.250725576908701,0.2369124770520202,0.24095055372041027,0.036399261660779524,0.027818965611695452,0.0270045671463106,0.04026106743457428
53,0.39936670522724593,0.44737330877233877,0.41391212892516827,0.43335126266004381,7.001980090215149,10.629573690478582,8.32994264241741,8.596263472073035,0.23286740665839606,0.2611316572950844,0.24067045013878793,0.25007805044867304,0.036733189552933136,0.027347089036041397,0.02750908719039336,0.039396789648160846
54,0.39806498949530911,0.44416788035711446,0.41017979685091593,0.43474626218177609,7.2030686429086765,10.539754112948222,8.28927588443139,9.000544085904412,0.2297855949889683,0.2522216943900712,0.23609659215533765,0.24328147189687582,0.03702603102410625,0.028447458283670575,0.02800817453743791,0.04039003913486701
55,0.40358896304393099,0.44547491354485547,0.41498331902611679,0.43685126567247923,7.069526014301223,10.405987027746557,8.178533134501267,8.988243053561128,0.2305440349972189,0.25775775210240665,0.23649721141320987,0.24929476462776265,0.03677418473641487,0.02761831624143154,0.028203235852901562,0.0388169318543109
56,0.39179873807479731,0.43909760065436076,0.40717014557171993,0.42387886872613578,6.8361872059328945,10.141544812359308,8.085916285250907,8.322806587056775,0.22422178947373286,0.24736250156439962,0.2331095258619208,0.23483427600137174,0.039230965248840156,0.029913593923108845,0.03054429555520425,0.041483410874999196
57,0.395938563949434,0.44636832334751414,0.4125310168808331,0.42925366036575169,6.7950316060501335,10.870075960946288,8.120360340754718,8.578532200946585,0.23146598805264507,0.2619167882297434,0.24188085194621178,0.24709740838998867,0.03775528487705686,0.029298773690176482,0.029072005383407422,0.04069443626363409
58,0.3965749113246882,0.45607740278403658,0.41262870162298348,0.43966799204176343,7.058590425309859,11.397962826400896,8.546482026697511,9.128660790889377,0.22773091179960328,0.25585325773920753,0.23686197465417425,0.24266242367090066,0.03837488988004375,0.031609506867224,0.029028795296985977,0.043970472373895904
59,0.40008067057923191,0.45501149364679883,0.41496070674397012,0.43994675659598209,7.003424612450459,11.399915896750347,8.392853062613156,8.78141455434584,0.23136568269179505,0.25832690452417534,0.23977204592727563,0.24642643612812828,0.038719622034179835,0.031701902856079205,0.029782031234149634,0.04335367453928853
60,0.39728841303490497,0.45347710824307036,0.4126367809499169,0.43533854384005571,6.924338336259822,10.960819884479237,8.166430122365657,8.466371144603102,0.22731020831295415,0.25142732564031733,0.23599255054270618,0.2390822079469432,0.03894551554040465,0.03328520598345727,0.03006745602114094,0.04497082608480308
61,0.39979931372501964,0.46015505591389055,0.41660077290304237,0.44037727911274882,6.756915344568201,11.431799726990585,8.211866003522596,8.893715406048488,0.2323298589079124,0.2676542400728843,0.24244727886732084,0.25298116924483716,0.0389482026835444,0.03078177489205465,0.02915636840398169,0.04355400220489405
62,0.39622211933198298,0.45039417188869607,0.40998487445105491,0.43536755771911423,6.993897032995982,10.92680594328591,8.270216086414118,9.06767036207117,0.227011621152895,0.2506941302143506,0.23582622500458447,0.2380656406969124,0.03855375382967851,0.03143580076327863,0.02927263893725612,0.04383284581180407
63,0.39202512960869684,0.44671624605079346,0.40619087427113987,0.4320874045245805,6.900508829553968,10.753677629562183,8.188083600771398,8.778591673659932,0.2247100479980653,0.2502288752153471,0.23326452909691336,0.2380100270008677,0.03737166569941119,0.02914036915378862,0.028317889940384696,0.04115340672801321
64,0.39403008255763111,0.45234624647447569,0.40969906057513267,0.43478910073651789,6.949236397242847,11.035693867323847,8.185860364407333,8.918985543245526,0.22617981416434005,0.2513147973753138,0.23501709773956828,0.23855128161968434,0.03818247478534498,0.034590868112424254,0.03072300940901003,0.04446677353418252
65,0.39561452448808909,0.45166565143808018,0.41215314155665672,0.43302375229302997,6.842961797185215,11.33895968374527,8.308723649110034,8.729326169254414,0.22752042638625503,0.2625351802766984,0.23767728430894045,0.24766858169731204,0.03906564368882485,0.030935668752656853,0.02942232396829119,0.04362719492622359
