Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6793.27420829396,10964047
51,7130.72702106317,11007761
52,7095.51972444848,10998612
53,6695.86118670765,11038456
54,6532.49666224882,11078450
55,6579.43923167888,11210329
56,6677.47340160862,11163486
57,6770.77562599748,11040038
58,6733.90375528613,11283076
59,6870.10480666965,11508435
60,6860.82377346674,11593496
61,6830.72180291376,11478869
62,6710.76558473702,11474171
63,6309.65751025799,11575487
64,5997.62668058537,11521097
65,6013.21547009805,11445670
66,5966.23060308801,11505599
67,5870.95977098352,11532718
68,5849.15477765096,11483522
69,5855.44689346206,11508677
70,5871.64687761835,11548973
71,5887.30731670437,11606968
72,5909.23971902664,11602075
73,5931.59715836225,11645062
74,5968.8184501266,11656504
75,5988.85077167618,11677249
76,6025.30067370807,11777344
77,6064.62995770137,11755418
78,6095.83579549401,11775512
79,6126.30313253177,11793288
80,6150.42401653522,11839722
81,6184.14747396858,11898165
82,6211.90205869394,11890452
83,6237.12801792128,11949550
84,6270.08752428756,12002779
85,6330.64342535312,12017301
86,6323.44257783714,12089460
87,6356.3190038648,12103835
88,6377.72213348207,12120999
89,6420.04243882797,12117531
90,6445.2719475668,12166487
91,6469.56355022118,12168016
92,6500.04607725762,12222722
93,6507.0974279227,12263350
94,6532.38888885597,12249106
95,6543.12040198051,12319081
96,6589.91733285697,12347884
97,6623.05887433114,12312279
98,6631.82543965777,12363269
99,6629.50696249783,12437921
100,6668.47271810131,12455873
101,6686.27182283296,12481503
102,6717.77720962879,12519311
103,6732.39103399504,12566888
104,6779.8802082584,12560028
105,6780.71063211741,12620727
106,6836.30721612702,12641694
107,6837.74542676732,12681446
108,6865.29383727161,12699551
109,6909.85268062025,12707264
110,6938.07775117923,12748693
111,6933.2764248923,12739242
112,6940.52462460015,12736101
113,6922.82629810076,12715039
114,6920.15151495027,12729267
115,6988.32924188854,12714568
116,6992.03851681098,12776032
117,6993.21267716727,12774633
118,7022.27260417302,12766597
119,7030.31092274984,12791145
120,7056.98409170339,12809534
121,7055.954613227,12823317
122,7074.38582844157,12790778
123,7060.49394239522,12818986
124,7095.5404048898,12851857
125,7089.55086732236,12908887
126,7106.37751738804,12871900
127,7133.49013402688,12929761
128,7161.52683235144,12897550
129,7181.83212286113,12899655
130,7230.97555283785,12971670
131,7200.39256555792,12953543
132,7206.97079230866,12951767
133,7241.22239397267,12988430
134,7232.52728021158,12993046
135,7262.44893666863,12979306
136,7291.34506467387,12999093
137,7269.40029266893,12971080
138,7297.96738456252,12979498
139,7304.19239502342,13020892
140,7334.96475739046,13028229
141,7313.39165345788,13074224
142,7358.83204384932,12993033
143,7326.44965673965,13073049
144,7380.6877293938,13054776
145,7391.39100191814,13034554
146,7415.92902558409,13030623
147,7425.6110953153,13043093
148,7433.44781387518,13151534
149,7453.90842223505,13110552
150,7440.24519731084,13100448
151,7484.50162904636,13066691
152,7501.58969859298,13054412
