period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308354.07920606,1717934.21404231,1155845.28700457,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1602501.74725369,1057614.22049697,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1572535.16486507,975641.666231167,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3250249.78092665,1555100.35438503,1296043.1911,286803.320954177,0,7181.7781682519,66017.5723411818,31267.51765638,7874.04390280944
67,3176833.72483202,1565857.54194277,1215853.84952,292533.28643239,0,9242.06514455912,50905.3311336398,36477.6539637625,6750.90770051998
68,3280873.68152559,1622051.6834615,1285564.82994,287295.742486981,0,5749.74666316357,49222.6363374615,23653.7061101593,7238.93476422286
69,3814074.02779573,1535508.11448121,1262498.87977335,287857.768894612,636055.505337421,6939.91261489957,41686.3059349687,37122.7412993151,5719.51858640277
70,2952177.38179284,1772614.85443532,777201.839720586,305719.254256381,0,7584.06224187404,48914.7903306528,33138.7426577733,6386.29268691971
71,3020241.62160538,1710966.44303809,910979.66800802,300346.338347781,0,8618.0821346714,49296.0661595118,32612.5992888898,6810.53102576705
72,2973500.81309798,1668620.95448582,920617.315300593,292448.465685031,0,6314.18793986022,55781.9819063694,22068.0042004122,7603.68792140018
73,3517552.78658198,1588838.8736417,918651.344438877,284679.835645028,626437.712966823,7505.48495277045,60667.7490465678,22540.3248279659,8243.01390660365
74,2968317.35395591,1682205.39419593,896736.417336986,285938.20652208,0,7075.13633674909,55219.6668672645,34456.8655201597,6724.67721762616
75,2654418.82425351,1442199.14433728,870873.221694683,261731.936859293,0,7128.62969155153,44254.1197538025,20843.3716423473,6830.66142132154
76,3206583.25637796,1764899.38082385,1017767.40299843,305554.153207265,0,5492.29918166181,67488.747645221,35863.7481867334,9559.03796074962
77,3543763.87416333,1626474.22981681,901427.944837249,280951.462196182,632483.417280198,6724.27076073257,51924.8465582673,37631.3289440864,6118.98821578402
78,3388259.82464488,2003081.08792508,938952.356323553,315376.784391878,0,9728.33946212811,67275.6527971104,44064.0215679455,9276.81725926931
79,3065321.58744532,1713945.00549264,950696.159616835,293640.163217089,0,8361.20107278035,57760.1837165411,34407.9921516583,8145.373900801
80,3443583.48243121,2011041.58538337,980038.475977279,320534.707929169,0,6966.51717928907,82845.3153985941,31159.0632766303,10537.4082284544
81,3868807.40553447,1779573.38970141,979783.363419774,301168.010957861,689609.456421152,6881.50766382817,73367.0853639696,28769.7289608386,12047.4905148788
82,3549532.01414146,2031687.22271927,1054856.39561777,326060.823281356,0,8422.68914680827,64281.8295838053,52709.5297645855,10911.8078263984
83,3288692.25993929,1889243.00543081,957286.936641453,309023.073801121,0,5752.60863069855,60304.2621563925,59694.4532645336,9620.41754722375
84,3656133.79721643,2093829.585573,1079129.21015048,331614.578639269,0,11349.9303050982,93858.651033962,32878.2265547802,12833.7505734571
85,4189053.16851988,1918420.5712615,1069213.61011822,315048.227945107,742960.268631075,5955.01130544288,76262.576648658,53642.4658720401,10107.3915968282
86,3758700.33908172,2223874.8116932,1044431.03418203,333691.741028691,0,9741.18457331114,92281.1707879572,42767.5999563683,12475.5006039666
87,3483480.90820115,2043308.05889919,997304.371740258,315858.184211679,0,12128.659010243,66057.012936753,41276.7660596285,9931.25400285692
88,3786044.41743872,2238514.3272423,1063517.91387825,335774.924771551,0,7244.99429412622,85794.6006676664,39445.9555051789,12661.289071755
89,4301447.00978903,2106293.6317367,973387.26353617,323390.84717173,762932.97360539,8615.50286275364,87137.1583527719,30808.2738639171,11432.2836481773
90,3863883.8506245,2313868.32045235,1038608.17948641,339137.171453674,0,13290.974663687,100037.838365214,42353.6252244183,12752.7327055156
91,3611727.43078189,2144191.38507518,984260.936750147,324922.205542071,0,12194.9604653248,83955.6947067348,47866.2865813822,12697.5402673308
92,3871489.23659458,2374980.54543921,1017697.4778677,339730.262735552,0,10020.7047365856,85043.3522136293,31060.6610304176,10290.9466511011
93,4441920.39757755,2184718.23557054,1001093.93480121,326840.762947739,777461.376765749,11392.4554895599,87385.1613672106,37716.0680593706,13641.4069933768
94,4001964.1699765,2417424.99135608,1027899.36665073,347239.681740102,0,14511.5345703906,128573.459653202,46364.7914894315,17266.1486850397
95,3796808.70540236,2331005.85441214,980090.890144962,335920.046005903,0,13866.157903376,94174.1275469304,29023.3477095467,11986.4430737784
96,4059987.51708844,2523916.86837996,1014977.80977574,353646.53862049,0,11716.9988469668,86467.8070975146,57819.3406344808,10554.7405208135
97,4759275.89409356,2375114.99463262,1058559.3739779,345277.845824038,816976.278920549,12672.5047051383,94516.4213983002,43092.3379578301,14053.4183884305
98,4231866.05778313,2628915.53399061,1067113.15778789,356650.267310561,0,11720.8504657052,128796.155983055,22175.4893246467,17378.6292234058
99,4066710.46185158,2559489.25684946,984310.90669798,347953.926270186,0,9658.91107712006,115705.649608438,34157.3292610121,15848.3438117211
100,4189870.96294346,2561305.13606494,1095125.62475103,359069.294232756,0,13136.8622848846,100234.722735657,44298.4788417737,15621.3152617522
101,4928524.77712933,2550381.47522349,1007128.62337525,349710.527500033,848307.660653689,12650.9232842832,104899.060768401,41870.0188348817,13833.0326739368
102,4252864.11359091,2691476.14351526,1021014.54659357,356991.71913378,0,15383.8729151199,101671.034804799,51594.8624192583,12883.8842461234
103,4039909.00353729,2531277.44437824,996804.531029599,351304.084425887,0,13012.500878095,96335.8720076151,35849.4558138367,14254.9572748793
104,4175250.76003956,2649280.5247771,980081.498842186,364127.797358073,0,16841.7201285402,92194.7881528174,55918.9650322532,12783.0803392758
105,4889769.05684543,2588038.80481227,935224.405119928,355667.446675504,835264.033411808,11698.7022102011,112680.511245672,34891.4315274345,16397.577053517
106,4237906.18378602,2752833.2778659,920585.883994643,365054.652369248,0,16262.570213238,127907.849117621,35465.1864528811,18464.2347278777
107,4128558.96350063,2663444.14257131,925620.615633867,354967.357807194,0,15854.3187256296,111734.936322807,45362.8656201338,15701.0721579754
108,4247186.35742408,2811010.63882782,893055.268412217,363891.360483497,0,15712.8228364055,110080.560543405,35806.9880290967,16063.4010867961
109,4888028.82716781,2704735.03469052,813471.052791505,354477.297665411,839911.219938636,12764.4530326707,111762.270077773,33433.71703284,15672.9707789563
110,4205876.06291797,2886845.4397527,787412.60079109,361285.777814927,0,10699.7339980097,111600.132228987,30553.3595075463,16596.1467210956
111,4041031.34768629,2748929.07119186,737813.520708582,353627.535533922,0,14338.4826892932,137820.474961224,28670.338818893,19540.8370293053
112,4253069.84711091,2872016.37140616,828675.029756944,361700.573117548,0,22079.4630989455,130230.117629299,20453.5564358276,15495.5046058683
113,4972937.73476779,2793963.73935721,782349.86120206,357180.764463194,853263.086285516,14977.8275006911,123005.048881173,28586.4880231759,15243.2787682151
114,4202053.84096824,2896249.22667498,786766.813879437,362266.088629002,0,10230.292331094,100768.394952416,28275.9793852855,14642.5055064931
115,4111751.09661683,2772979.79153483,802465.325397791,357959.395562262,0,15310.3118538293,109504.985310882,41009.0671192468,14347.8699932952
116,4277370.38407072,2962804.61418951,767424.122756124,371535.586710653,0,13200.6913062363,114018.479139254,37265.6051157478,16084.6253901436
117,5039169.04969896,2935809.43387259,712613.170087746,365010.164235034,852422.023971686,15211.1621433744,118579.32458701,32158.3714017304,17330.1194963069
118,4270376.36779078,2962501.7729404,759208.463204754,374858.536173911,0,17946.286211149,111032.546870766,33437.1892050268,16153.6240256516
119,4185550.67732582,2897153.06193124,748414.345874024,368315.777312655,0,12564.0254211478,136686.23445336,18030.4671929305,18575.4775777788
120,4169261.30584371,2955028.61737012,687020.485048085,373649.455004922,0,17009.8563724965,86050.7623459036,36878.3713751921,15100.5620615666
121,4994155.20624205,2789431.677979,820174.048721677,369493.467068486,865860.964190865,19491.3627294726,84397.414881088,47551.7018330376,15251.8955910595
122,4288262.62517643,2901184.26990725,838995.775278563,373548.868231521,0,19634.6743591968,105790.069248321,34093.7284242524,15678.0443593877
123,4156159.75383906,2838294.94891934,809537.052280211,366170.089114582,0,10073.3089403859,110699.022401237,23254.1403461796,17563.0145220198
124,4214636.01788108,2860468.26365273,837231.791487194,371378.553158606,0,13083.1314449597,111533.231825091,18214.8560833672,14579.4328191543
125,5014017.45238465,2890408.17102437,749577.223090701,366479.044370032,873968.118789753,17498.9415518057,98599.8357061234,18471.509786222,15704.7179652419
126,4186850.78952686,2912435.93512903,747082.739197486,374486.206670156,0,17912.6804819415,98458.8228267584,25185.7199967672,14853.0019821907
127,4019056.366001,2754710.22525709,768583.909643398,367648.893306113,0,15768.0224538136,89415.8886063914,25544.4358337061,14358.4759477599
