Period,Mean_real_labour_income,Total_workers
49,6432.95581308484,10892025
50,6756.43357892291,11018522
51,7078.05085021381,10968377
52,7058.01967748783,11042140
53,6667.33976723902,11050536
54,6491.33335148956,11069250
55,6555.04048268191,11180372
56,6632.17373407298,11199265
57,6734.70062742595,11094069
58,6701.96580105074,11267029
59,6834.5291797154,11480136
60,6831.76913075884,11579909
61,6789.76485539962,11497914
62,6709.64745113228,11454626
63,6341.72956125173,11584007
64,6044.1777289778,11550412
65,6009.71845284106,11444480
66,5955.74185556688,11554378
67,5853.55338883486,11614513
68,5679.1478127964,11654037
69,5987.4537603861,11459125
70,6406.04690793818,9344932
71,6099.20934338815,9833529
72,5989.78897621345,10346870
73,5870.31053640182,10799194
74,5861.19210876106,11079402
75,5806.96654872282,11518692
76,5863.26324694265,11612813
77,5897.52452768741,11576804
78,5926.10429193492,11656890
79,5933.10627014906,11674108
80,5956.44277265208,11701230
81,5958.12466400225,11754216
82,5959.59105228831,11840328
83,5990.96279772013,11828714
84,6001.211699049,11872845
85,6034.60456481834,11946204
86,6044.9950235051,11898272
87,6031.13319749655,11924970
88,6049.55803950894,12021392
89,6071.41139684433,12054165
90,6077.01502443281,12087750
91,6074.54283889873,12142889
92,6112.28209526332,12144796
93,6099.02729598234,12187073
94,6097.11449259756,12213421
95,6114.83184483845,12228299
96,6145.75530029992,12306365
97,6165.46909303983,12283321
98,6181.94148525075,12245186
99,6184.80555067724,12359705
100,6179.93233484453,12460751
101,6190.07968736324,12518751
102,6201.91396965996,12523063
103,6219.40102805485,12585485
104,6230.10512266011,12600762
105,6214.78892449305,12653115
106,6211.6624489176,12642291
107,6220.08753861918,12647808
108,6246.16244302796,12674493
109,6237.77702361481,12748907
110,6255.33397005496,12750518
111,6250.58205668528,12804479
112,6266.29707213941,12830192
113,6288.8819517772,12844975
114,6308.4213230345,12839229
115,6306.38667940776,12884425
116,6322.0330394849,12951620
117,6341.59790426648,12966870
118,6364.53890521188,12944740
119,6368.07195057233,13024474
120,6377.55394514823,13005082
121,6400.02141894999,13012898
122,6416.59191886867,13046215
123,6434.39363826523,13000484
124,6443.20337999309,13075905
125,6466.09722454788,13058898
126,6476.99823179206,13087995
127,6464.17299292334,13043432
128,6476.81528329506,13121127
129,6495.79348778538,13190360
130,6502.6883473883,13245309
131,6473.70188049066,13256978
132,6505.10409957048,13270979
133,6503.11848982495,13271889
134,6497.48301437513,13315133
135,6516.52575319024,13290965
136,6528.9012608372,13337982
137,6552.18305813223,13370850
138,6584.36146784787,13341394
139,6590.09478203665,13366847
140,6599.50526772213,13385737
141,6592.95668215815,13440202
142,6580.01920784164,13465365
143,6602.82125149982,13453018
144,6619.69140389236,13482269
145,6638.15281987527,13521095
146,6633.54705818121,13469184
147,6641.3616097586,13532690
148,6683.18787569956,13520017
149,6684.91761085901,13541517
150,6675.15817207827,13555122
151,6709.06033021976,13604757
152,6735.36966791227,13610532
