Period,Mean real labour income,Total workers
47,6027.797817448087,11029164
Period,Mean real labour income,Total workers
48,6138.626078792467,11204411
Period,Mean real labour income,Total workers
49,6353.668407579574,10990578
Period,Mean real labour income,Total workers
50,6691.1046112911245,11001478
Period,Mean real labour income,Total workers
51,6974.394599213255,11063214
Period,Mean real labour income,Total workers
52,6937.261923131147,11068313
Period,Mean real labour income,Total workers
53,6524.3570616598045,11072695
Period,Mean real labour income,Total workers
54,6333.818531128706,11091712
Period,Mean real labour income,Total workers
55,6398.887289952824,11230660
Period,Mean real labour income,Total workers
56,6495.251812950514,11226079
Period,Mean real labour income,Total workers
57,6557.955979655783,11120714
Period,Mean real labour income,Total workers
58,6542.6689661640285,11089267
Period,Mean real labour income,Total workers
59,6707.445756931626,11060525
Period,Mean real labour income,Total workers
60,6720.586431064124,11127615
Period,Mean real labour income,Total workers
61,6614.7989244895025,11187880
Period,Mean real labour income,Total workers
62,6618.033970217387,11172576
Period,Mean real labour income,Total workers
63,6668.133880069141,11180070
Period,Mean real labour income,Total workers
64,6632.607747773254,11265522
Period,Mean real labour income,Total workers
65,6662.052563279705,11277694
Period,Mean real labour income,Total workers
66,6661.994698953903,11349447
Period,Mean real labour income,Total workers
67,6658.21865322977,11317384
Period,Mean real labour income,Total workers
68,6654.3093959480775,11381265
Period,Mean real labour income,Total workers
69,6667.6378022736,11401912
Period,Mean real labour income,Total workers
70,6673.3505165846045,11396521
Period,Mean real labour income,Total workers
71,6670.941654740585,11434598
Period,Mean real labour income,Total workers
72,6693.177529062651,11440107
Period,Mean real labour income,Total workers
73,6716.394822479639,11397397
Period,Mean real labour income,Total workers
74,6717.975897900607,11465447
Period,Mean real labour income,Total workers
75,6710.4497111302735,11468401
Period,Mean real labour income,Total workers
76,6706.254851614662,11551379
Period,Mean real labour income,Total workers
77,6715.541800934859,11592933
Period,Mean real labour income,Total workers
78,6748.958627077627,11546353
Period,Mean real labour income,Total workers
79,6694.206317992764,11579456
Period,Mean real labour income,Total workers
80,6702.206979803338,11651826
Period,Mean real labour income,Total workers
81,6731.380702755523,11658995
Period,Mean real labour income,Total workers
82,6720.348807170934,11679792
Period,Mean real labour income,Total workers
83,6748.031236295467,11643126
Period,Mean real labour income,Total workers
84,6743.313048957717,11670104
Period,Mean real labour income,Total workers
85,6723.4194752619405,11688294
Period,Mean real labour income,Total workers
86,6746.362504097978,11652183
Period,Mean real labour income,Total workers
87,6749.210333470377,11682076
Period,Mean real labour income,Total workers
88,6748.610821327639,11699852
Period,Mean real labour income,Total workers
89,6730.657603495563,11749490
Period,Mean real labour income,Total workers
90,6744.181270611867,11770633
Period,Mean real labour income,Total workers
91,6737.42916433854,11806886
Period,Mean real labour income,Total workers
92,6784.849976124115,11825781
Period,Mean real labour income,Total workers
93,6771.75992646063,11825319
Period,Mean real labour income,Total workers
94,6777.375576278208,11807761
Period,Mean real labour income,Total workers
95,6792.334369469161,11856656
Period,Mean real labour income,Total workers
96,6774.800160013568,11918597
Period,Mean real labour income,Total workers
97,6809.365814672406,11849706
Period,Mean real labour income,Total workers
98,6790.921925870937,11906691
Period,Mean real labour income,Total workers
99,6773.909208515309,11905476
Period,Mean real labour income,Total workers
100,6767.398865663673,11964467
Period,Mean real labour income,Total workers
101,6791.253009555701,11899583
Period,Mean real labour income,Total workers
102,6801.262929215624,11913633
Period,Mean real labour income,Total workers
103,6783.818753595206,11971857
Period,Mean real labour income,Total workers
104,6801.81089828172,12002148
Period,Mean real labour income,Total workers
105,6786.827444077059,12022753
Period,Mean real labour income,Total workers
106,6788.354658527877,12015781
Period,Mean real labour income,Total workers
107,6779.606619476765,11961659
Period,Mean real labour income,Total workers
108,6783.786421486203,11985684
Period,Mean real labour income,Total workers
109,6792.494433857905,11983853
Period,Mean real labour income,Total workers
110,6797.035488390529,12045093
Period,Mean real labour income,Total workers
111,6809.879551909586,12069235
Period,Mean real labour income,Total workers
112,6818.488628765432,12010466
Period,Mean real labour income,Total workers
113,6788.863920180205,12037682
Period,Mean real labour income,Total workers
114,6768.79639442976,12087760
Period,Mean real labour income,Total workers
115,6786.069522857906,12056177
Period,Mean real labour income,Total workers
116,6824.584771845702,11995356
Period,Mean real labour income,Total workers
117,6813.045423184422,12022437
Period,Mean real labour income,Total workers
118,6770.299378844316,12095295
Period,Mean real labour income,Total workers
119,6775.6524502783195,12144678
Period,Mean real labour income,Total workers
120,6773.231659714591,12179997
Period,Mean real labour income,Total workers
121,6780.480435816689,12181146
Period,Mean real labour income,Total workers
122,6784.55058832417,12200282
Period,Mean real labour income,Total workers
123,6789.044480306991,12291224
Period,Mean real labour income,Total workers
124,6773.927128701315,12281440
Period,Mean real labour income,Total workers
125,6787.077725470683,12249371
Period,Mean real labour income,Total workers
126,6776.524900473163,12259855
Period,Mean real labour income,Total workers
127,6771.093897094868,12212876
Period,Mean real labour income,Total workers
128,6757.378332491053,12202124
Period,Mean real labour income,Total workers
129,6783.056499762368,12179466
Period,Mean real labour income,Total workers
130,6766.304959028115,12222771
Period,Mean real labour income,Total workers
131,6798.673333608811,12247729
Period,Mean real labour income,Total workers
132,6804.889377041024,12185158
Period,Mean real labour income,Total workers
133,6799.599271056527,12184217
Period,Mean real labour income,Total workers
134,6792.537005696887,12228699
Period,Mean real labour income,Total workers
135,6775.033446079081,12202040
Period,Mean real labour income,Total workers
136,6791.434671406805,12186647
Period,Mean real labour income,Total workers
137,6767.9518309551895,12232713
Period,Mean real labour income,Total workers
138,6770.904386656242,12203624
Period,Mean real labour income,Total workers
139,6780.036720022412,12170440
Period,Mean real labour income,Total workers
140,6746.528519592724,12168617
Period,Mean real labour income,Total workers
141,6751.01181847646,12149916
Period,Mean real labour income,Total workers
142,6734.3489620548635,12198650
Period,Mean real labour income,Total workers
143,6721.520550707565,12201764
Period,Mean real labour income,Total workers
144,6712.052585944708,12217524
Period,Mean real labour income,Total workers
145,6705.296948640147,12277896
Period,Mean real labour income,Total workers
146,6739.372663955942,12233846
Period,Mean real labour income,Total workers
147,6744.564492103071,12210490
Period,Mean real labour income,Total workers
148,6720.343753833177,12250589
Period,Mean real labour income,Total workers
149,6715.942634684851,12325376
Period,Mean real labour income,Total workers
150,6714.520581359643,12284049
Period,Mean real labour income,Total workers
151,6698.882175702515,12251748
Period,Mean real labour income,Total workers
152,6681.239236961953,12331235
